rec;send;queue;id_1;id_2;packet_id
1587490196814;1587490192782;19;0;20;65
1587490197541;1587490192781;19;0;6;73
1587490197696;1587490192778;18;0;10;71
1587490198363;1587490192778;19;0;17;67
1587490198748;1587490192781;19;0;3;91
1587490198975;1587490122271;3;0;7;61
1587490200068;1587490199938;19;0;14;69
1587490200367;1587490199937;19;0;12;70
1587490200587;1587490199937;18;0;5;75
1587490200708;1587490199934;19;0;9;72
1587490201020;1587490199934;18;0;15;69
1587490201270;1587490192782;6;0;18;65
1587490201351;1587490199937;19;0;10;72
1587490201533;1587490199935;19;0;19;67
1587490201666;1587490199938;19;0;16;69
1587490203075;1587490199934;19;0;13;70
1587490203144;1587490199936;18;0;8;73
1587490203480;1587490199934;19;0;11;71
1587490203712;1587490199936;19;0;2;93
1587490203787;1587490199935;19;0;3;92
1587490203949;1587490199935;19;0;20;66
1587490204698;1587490199936;19;0;6;74
1587490205456;1587490199933;5;0;4;75
1587490206009;1587490192782;6;0;18;65
1587490207126;1587490206961;19;0;14;70
1587490207423;1587490206960;19;0;12;71
1587490207616;1587490206959;5;0;4;76
1587490207688;1587490206960;18;0;5;76
1587490207826;1587490206956;19;0;9;73
1587490208132;1587490206954;19;0;15;70
1587490208372;1587490192782;6;0;18;65
1587490208465;1587490206955;19;0;10;73
1587490208625;1587490206958;19;0;19;68
1587490208762;1587490206961;19;0;16;70
1587490210213;1587490206954;19;0;13;71
1587490210270;1587490206960;18;0;8;74
1587490210620;1587490206955;19;0;11;72
1587490210862;1587490199935;4;0;7;72
1587490210931;1587490206957;19;0;3;93
1587490211870;1587490206960;19;0;6;75
1587490212990;1587490206957;5;0;18;67
1587490213153;1587490206958;19;0;20;67
1587490214111;1587490213930;19;0;14;71
1587490214419;1587490213929;19;0;12;72
1587490214610;1587490213928;5;0;4;77
1587490214684;1587490213929;19;0;5;77
1587490214806;1587490213926;19;0;9;74
1587490215091;1587490213926;19;0;15;71
1587490215357;1587490206957;5;0;18;67
1587490215427;1587490213929;19;0;10;74
1587490215580;1587490213927;18;0;19;69
1587490215737;1587490213927;19;0;16;71
1587490217211;1587490213925;19;0;13;72
1587490217288;1587490213928;18;0;8;75
1587490217629;1587490213925;19;0;11;73
1587490217892;1587490213926;3;0;7;74
1587490217945;1587490213926;19;0;3;94
1587490218104;1587490213927;19;0;20;68
1587490219597;1587490213927;19;0;17;70
1587490220171;1587490213927;5;0;18;68
1587490220984;1587490213928;19;0;6;76
1587490221334;1587490221096;19;0;14;72
1587490221570;1587490221100;19;0;12;73
1587490221748;1587490221099;4;0;4;78
1587490221833;1587490221095;17;0;5;78
1587490221958;1587490221095;19;0;9;75
1587490222280;1587490221098;19;0;15;72
1587490222520;1587490213927;5;0;18;68
1587490222592;1587490221099;19;0;10;75
1587490222739;1587490221098;19;0;19;70
1587490222905;1587490221097;19;0;16;72
1587490222974;1587490221097;19;0;20;69
1587490224449;1587490221096;19;0;13;73
1587490224517;1587490221099;19;0;8;76
1587490224850;1587490221094;19;0;11;74
1587490225088;1587490221096;3;0;7;75
1587490225148;1587490221096;19;0;3;95
1587490226058;1587490221099;19;0;6;77
1587490226766;1587490221098;19;0;17;71
1587490227285;1587490221097;5;0;18;69
1587490228164;1587490228105;19;0;15;73
1587490228468;1587490228105;19;0;14;73
1587490228736;1587490228104;19;0;12;74
1587490228925;1587490228107;4;0;4;79
1587490229006;1587490228107;18;0;5;79
1587490229137;1587490228102;19;0;9;76
1587490229451;1587490228108;19;0;10;76
1587490229695;1587490221097;5;0;18;69
1587490229776;1587490228102;19;0;3;96
1587490229935;1587490228106;19;0;19;71
1587490230084;1587490228104;19;0;16;73
1587490230168;1587490228103;19;0;20;70
1587490231652;1587490228104;19;0;13;74
1587490231735;1587490228107;18;0;8;77
1587490232109;1587490228105;19;0;11;75
1587490233205;1587490228107;19;0;6;78
1587490233959;1587490185741;19;0;17;66
1587490234349;1587490228105;19;0;11;75
1587490234568;1587490228102;3;0;7;76
1587490235399;1587490235363;18;0;5;80
1587490235547;1587490235360;18;0;15;74
