rec;send;queue;id_1;id_2;my_id
1587121444152;1587121444053;19;0;5;772
1587121444214;1587121444053;19;0;3;418
1587121444432;1587121444053;19;0;3;418
1587121444588;1587121444537;15;0;2;773
1587121444659;1587121444536;19;0;5;773
1587121444694;1587121444053;19;0;3;418
1587121444744;1587121444536;19;0;3;419
1587121444845;1587121444054;3;0;4;662
1587121445099;1587121445030;16;0;2;774
1587121445190;1587121445031;19;0;5;774
1587121445246;1587121445031;19;0;3;420
1587121445337;1587121445032;3;0;4;663
1587121445588;1587121445538;16;0;2;775
1587121445671;1587121445538;19;0;5;775
1587121445720;1587121445538;19;0;3;421
1587121445802;1587121445537;3;0;4;664
1587121446084;1587121446017;16;0;2;776
1587121446160;1587121446018;18;0;5;776
1587121446231;1587121446018;19;0;3;422
1587121446322;1587121445537;3;0;4;664
1587121446597;1587121446531;15;0;2;777
1587121446685;1587121446530;18;0;5;777
1587121446817;1587121446530;3;0;4;665
1587121446929;1587121446531;19;0;3;423
1587121447105;1587121447023;16;0;2;778
1587121447190;1587121447024;18;0;5;778
1587121447265;1587121447024;18;0;3;424
1587121447359;1587121446530;3;0;4;665
1587121447619;1587121447535;15;0;2;779
1587121447709;1587121447534;19;0;5;779
1587121447863;1587121447534;2;0;4;666
1587121448128;1587121448051;15;0;2;780
1587121448206;1587121448051;19;0;5;780
1587121448492;1587121448050;17;0;3;426
1587121448664;1587121448567;13;0;2;781
1587121448743;1587121448565;19;0;5;781
1587121448768;1587121447534;18;0;3;425
1587121448979;1587121447534;18;0;3;425
1587121449147;1587121449051;13;0;2;782
1587121449230;1587121449052;19;0;5;782
1587121449256;1587121448566;17;0;3;427
1587121449305;1587121449052;19;0;3;428
1587121449398;1587121447534;2;0;4;666
1587121449641;1587121449550;14;0;2;783
1587121449734;1587121449550;19;0;5;783
1587121449904;1587121449549;3;0;4;667
1587121450034;1587121449550;19;0;3;429
1587121450189;1587121450104;13;0;2;784
1587121450288;1587121450105;19;0;5;784
1587121450316;1587121449550;19;0;3;429
1587121450440;1587121450105;3;0;4;668
1587121450571;1587121449550;19;0;3;429
1587121450732;1587121450643;11;0;2;785
1587121450802;1587121450642;19;0;5;785
1587121450825;1587121449550;19;0;3;429
1587121450868;1587121450642;18;0;3;431
1587121450897;1587121450104;18;0;3;430
1587121450969;1587121442124;2;0;4;658
1587121451201;1587121451094;13;0;2;786
1587121451293;1587121451095;19;0;5;786
1587121451348;1587121451095;19;0;3;432
1587121451687;1587121451572;12;0;2;787
1587121451771;1587121451570;19;0;5;787
1587121451937;1587121451096;4;0;4;669
1587121452030;1587121451571;19;0;3;433
1587121452202;1587121452089;12;0;2;788
1587121452274;1587121452090;19;0;5;788
1587121452430;1587121452091;4;0;4;670
1587121452519;1587121452090;19;0;3;434
1587121452612;1587121452551;10;0;2;789
1587121452681;1587121452551;19;0;5;789
1587121452727;1587121452551;19;0;3;435
1587121452792;1587121452551;4;0;4;671
1587121452924;1587121452862;10;0;2;790
1587121452998;1587121452862;19;0;5;790
1587121453123;1587121452863;4;0;4;672
1587121453221;1587121452862;19;0;3;436
1587121453396;1587121453272;9;0;2;791
1587121453469;1587121453272;19;0;5;791
1587121453635;1587121453271;4;0;4;673
1587121453747;1587121453271;19;0;3;437
1587121453922;1587121453781;7;0;2;792
1587121454000;1587121453782;18;0;5;792
1587121454025;1587121453271;19;0;3;437
1587121454171;1587121453782;4;0;4;674
1587121454408;1587121454291;7;0;2;793
1587121454490;1587121454291;18;0;5;793
1587121454648;1587121454291;4;0;4;675
1587121454760;1587121453782;19;0;3;438
1587121454916;1587121454789;6;0;2;794
1587121455002;1587121454790;19;0;5;794
1587121455062;1587121453782;19;0;3;438
1587121455183;1587121454791;4;0;4;676
1587121455312;1587121454291;18;0;3;439
1587121455480;1587121455348;4;0;2;795
1587121455556;1587121455347;18;0;5;795
1587121455593;1587121454790;16;0;3;440
1587121455746;1587121455346;4;0;4;677
1587121455854;1587121455347;19;0;3;441
1587121456008;1587121455875;4;0;2;796
1587121456100;1587121455875;19;0;5;796
1587121456248;1587121455876;4;0;4;678
1587121456348;1587121455876;18;0;3;442
1587121456503;1587121456373;3;0;2;797
1587121456574;1587121456372;19;0;5;797
1587121456636;1587121456371;19;0;3;443
1587121456751;1587121456372;4;0;4;679
1587121456850;1587121456371;19;0;3;443
1587121457028;1587121456874;3;0;2;798
1587121457103;1587121456875;19;0;5;798
1587121457169;1587121456875;19;0;3;444
1587121457271;1587121456875;4;0;4;680
1587121457514;1587121457363;3;0;2;799
1587121457592;1587121457362;19;0;5;799
1587121457756;1587121457362;4;0;4;681
1587121457999;1587121457845;3;0;2;800
1587121458080;1587121457845;19;0;5;800
1587121458233;1587121457846;4;0;4;682
1587121458463;1587121458319;3;0;2;801
1587121458552;1587121458319;19;0;5;801
1587121458693;1587121458318;3;0;4;683
1587121458800;1587121458782;3;0;2;802
1587121459019;1587121458782;19;0;5;802
1587121459179;1587121458783;3;0;4;684
1587121459496;1587121459259;19;0;5;803
1587121459641;1587121458318;3;0;4;683
1587121459929;1587121459722;2;0;2;803
1587121460021;1587121459723;19;0;5;804
1587121460149;1587121459724;4;0;4;685
1587121460256;1587121460219;3;0;2;804
1587121460484;1587121460218;19;0;5;805
1587121460628;1587121460218;3;0;4;686
1587121460733;1587121460699;3;0;2;805
1587121460971;1587121460700;19;0;5;806
1587121461109;1587121460700;4;0;4;687
1587121461557;1587121461159;17;0;5;807
1587121461718;1587121461673;3;0;2;806
1587121461954;1587121461674;19;0;5;808
1587121462107;1587121461674;3;0;4;689
1587121462217;1587121462169;2;0;2;807
1587121462458;1587121462169;19;0;5;809
1587121462625;1587121461674;3;0;4;689
1587121462734;1587121462685;3;0;2;808
1587121462957;1587121462684;19;0;5;810
1587121463085;1587121462684;3;0;4;690
1587121463186;1587121463149;18;0;5;811
1587121463242;1587121463148;3;0;2;809
1587121463595;1587121461158;3;0;4;688
1587121463684;1587121463643;19;0;5;812
1587121463761;1587121463644;3;0;2;810
1587121464106;1587121463644;4;0;4;691
1587121464193;1587121464158;19;0;5;813
1587121464265;1587121464158;3;0;2;811
1587121464714;1587121464669;19;0;5;814
1587121464772;1587121464670;3;0;2;812
1587121465103;1587121464158;4;0;4;692
1587121465188;1587121465139;19;0;5;815
1587121465255;1587121465138;3;0;2;813
1587121465674;1587121465618;19;0;5;816
1587121465733;1587121465619;3;0;2;814
1587121466034;1587121464158;4;0;4;692
1587121466125;1587121466067;19;0;5;817
1587121466318;1587121466066;3;0;2;815
1587121466562;1587121466066;3;0;4;694
1587121466647;1587121466593;19;0;5;818
1587121466839;1587121466594;3;0;2;816
1587121467079;1587121466066;3;0;4;694
1587121467159;1587121467103;19;0;5;819
1587121467344;1587121467102;3;0;2;817
1587121467560;1587121467102;3;0;4;695
1587121467628;1587121467580;19;0;5;820
1587121467843;1587121467581;3;0;2;818
1587121468070;1587121467581;3;0;4;696
1587121468097;1587121468084;19;0;5;821
1587121468428;1587121468083;2;0;2;819
1587121468593;1587121468083;3;0;4;697
1587121468627;1587121468608;19;0;5;822
1587121468875;1587121468608;3;0;2;820
1587121469076;1587121468609;3;0;4;698
1587121469115;1587121469090;19;0;5;823
1587121469375;1587121469089;3;0;2;821
1587121469596;1587121469089;3;0;4;699
1587121469633;1587121469602;19;0;5;824
1587121469884;1587121469603;3;0;2;822
1587121470117;1587121469603;3;0;4;700
1587121470159;1587121470091;19;0;5;825
1587121470405;1587121470090;3;0;2;823
1587121470599;1587121470569;3;0;4;701
1587121470629;1587121470568;19;0;5;826
1587121470845;1587121470569;3;0;2;824
1587121471046;1587121470993;3;0;4;702
1587121471076;1587121470994;19;0;5;827
1587121471309;1587121470992;3;0;2;825
1587121471491;1587121471441;3;0;4;703
1587121471527;1587121471440;19;0;5;828
1587121471777;1587121471441;3;0;2;826
1587121471966;1587121471927;3;0;4;704
1587121472002;1587121471928;19;0;5;829
1587121472265;1587121471927;3;0;2;827
1587121472471;1587121472431;3;0;4;705
1587121472503;1587121472430;19;0;5;830
